id,URL,Category
235,https://www.thesun.co.uk/news/22745438/britain-not-back-net-zero-policies-poorer-sun-says/,UK climate policy
236,https://www.thetimes.co.uk/article/the-times-view-on-boris-johnson-tories-tasks-s3j22mpxr,UK climate policy
237,https://www.telegraph.co.uk/opinion/2023/06/19/voters-unlikely-to-be-fooled-by-labours-latest-energy-plan/,UK politics
238,https://www.thesun.co.uk/news/22728883/extinction-rebellion-ed-miliband-labour-extremism-chaos-sun-says/,UK politics
239,https://www.dailymail.co.uk/debate/article-12204879/DAILY-MAIL-COMMENT-Tories-unite-fight-REAL-enemy.html,UK politics
240,https://www.telegraph.co.uk/opinion/2023/06/15/not-so-smart,UK climate policy
241,https://www.thesun.co.uk/news/22698780/suella-braverman-order-police-scrap-university-degrees/?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-11-07&utm_campaign=Daily+Briefing+15+06+2023,Activism
242,https://www.ft.com/content/0a9a9b92-d947-4afc-8c88-a45c16206e82?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-11-07&utm_campaign=Daily+Briefing+15+06+2023,International politics
243,https://www.thetimes.co.uk/article/the-times-view-on-labour-and-eco-protests-carnivals-of-vanity-70q3w9mk0,UK politics
244,https://www.thesun.co.uk/news/22686174/covid-inquiry-attack-tories/,UK climate policy
245,https://www.dailymail.co.uk/news/article-12187543/DAILY-MAIL-COMMENT-Cracks-widen-Sir-Keirs-policy-platform.html,UK politics
246,https://www.dailymail.co.uk/news/article-12184235/DAILY-MAIL-COMMENT-Tory-MPs-call-ceasefire-civil-war.html,UK politics
247,https://www.telegraph.co.uk/opinion/2023/06/12/uk-heat-warning-hot-and-unbothered,Extreme weather & adaptation
248,https://www.thetimes.co.uk/article/704cdd66-06fe-11ee-b1f9-dbcd37af20fb?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-11-07&utm_campaign=Daily+Briefing+12+06+2023,UK politics
249,https://www.thesun.co.uk/news/22626511/suella-braverman-police-watchdog/,Activism
250,https://www.thesun.co.uk/news/22649014/boris-johnson-partygate-stitch-up,Oil & gas
251,https://www.dailymail.co.uk/news/article-12167209/DAILY-MAIL-COMMENT-proud-charitys-lost-moral-compass.html,Oil & gas
252,https://www.thesun.co.uk/news/22614987/ai-rules-tech-giants-governments/?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-11-07&utm_campaign=Daily+Briefing+08+06+2023,Oil & gas
253,https://www.theguardian.com/commentisfree/2023/jun/06/the-guardian-view-on-labours-green-prosperity-plan-the-right-strategy-for-britain,UK politics
254,https://www.thesun.co.uk/news/22602258/prince-harry-suspicions-grudges-court/,Oil & gas
255,https://www.telegraph.co.uk/news/2023/06/06/the-necessity-of-oil/,Oil & gas
256,https://www.thesun.co.uk/news/22588975/labour-revealing-its-true-colours/,Oil & gas
257,https://www.thetimes.co.uk/article/the-times-view-on-labours-north-sea-plans-national-insurance-vv9nzhfqd,Oil & gas
258,https://www.dailymail.co.uk/debate/article-12158887/DAILY-MAIL-COMMENT-Starmers-dangerous-dash-net-zero.html,Oil & gas
259,https://www.thesun.co.uk/news/22577469/government-aggressive-tax-rises-bullying-net-zero-sun-says,UK climate policy
260,https://www.thesun.co.uk/news/22571168/rmt-bosses-lose-support-of-own-members-sun-says/,Activism
261,https://www.thesun.co.uk/news/22564689/militant-eco-warriors-animal-rights-terrorists-public-against-them/?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-06-06&utm_campaign=Daily+Briefing+05+06+2023,Transport
262,https://www.thetimes.co.uk/article/the-times-view-on-road-blocking-climate-protests-just-stop-it-gs3zjjg69,Activism
263,https://www.thesun.co.uk/news/22539508/sir-keir-starmers-dodgy-dealings-woke-climate-activists-mistake,Oil & gas
264,https://www.dailymail.co.uk/debate/article-12145641/DAILY-MAIL-COMMENT-Fix-impasse-Covid-probe-going.html,UK politics
265,https://www.theguardian.com/commentisfree/2023/may/30/the-guardian-view-on-labours-green-plans-just-stop-oil-to-save-the-planet,Oil & gas
266,https://www.dailymail.co.uk/debate/article-12137739/DAILY-MAIL-COMMENT-Money-shows-Sir-Keirs-loyalties-lie.html?ico=related-replace,UK politics
267,https://www.thesun.co.uk/news/22515630/starmer-labour-political-wing-just-stop-oil-sun-says/,Oil & gas
268,https://www.telegraph.co.uk/opinion/2023/05/29/just-stop-labours-oil-and-gas-ban/,Oil & gas
269,https://www.thetimes.co.uk/article/one-day-we-can-turn-off-the-north-sea-gas-taps-but-not-yet-xndhqdxfj,Oil & gas
270,https://www.thesun.co.uk/news/22458002/police-on-just-stop-oil-side/,Activism
271,https://www.thetimes.co.uk/article/the-timess-new-campaign-planting-the-future-bzhnjpqmw,Climate science
272,https://www.ft.com/content/523a2be7-41fa-40ce-a8f3-105875d590f3,Transport
273,https://www.telegraph.co.uk/opinion/2023/05/20/time-to-restore-sanity-to-the-green-debate,Climate science
274,https://www.mirror.co.uk/news/politics/energy-firms-give-lavish-returns-29895972,Oil & gas
275,https://www.thesun.co.uk/news/22229984/cops-judges-reason-woke-madness-public-feel-betrayed/,Activism
276,https://www.telegraph.co.uk/opinion/2023/05/01/the-cost-of-neglecting-nuclear-power/,Nuclear
277,https://www.thesun.co.uk/news/22211627/police-chiefs-woke-made-force-lethargic-poorly-organised/,Activism
278,https://www.thetimes.co.uk/article/8a084028-e602-11ed-a169-35bcc1d1a374,Transport
279,https://www.thetimes.co.uk/article/the-times-view-on-anti-oil-activists-stop-them-dkv59kvq8?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+27+04+2023,Activism
280,https://www.ft.com/content/ab9df2e5-4869-4e7e-8ce0-4bd9d9f27a62?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+27+04+2023,Oil & gas
281,https://www.theguardian.com/commentisfree/2023/apr/25/the-guardian-view-on-the-electric-car-revolution-targets-are-not-enough,Transport
282,https://www.thesun.co.uk/news/22110210/junior-doctors-marxist-radical-leaders-sworn-duties/,Activism
283,https://www.dailymail.co.uk/news/article-11992379/DAILY-MAIL-COMMENT-Clock-ticking-PMs-inflation-target.html,Activism
284,https://www.theguardian.com/commentisfree/2023/apr/18/the-guardian-view-on-englands-east-wetlands-wild-beautiful-and-vital,Extreme weather & adaptation
285,https://www.thesun.co.uk/news/22084605/crackdown-just-stop-oil-stunts-protests/,Activism
286,https://www.dailymail.co.uk/news/article-11987767/DAILY-MAIL-COMMENT-Treat-eco-mob-like-criminals-not-heroes.html,Activism
287,https://www.telegraph.co.uk/opinion/2023/04/18/renaming-the-brecon-beacons/,Activism
288,https://www.thetimes.co.uk/article/the-times-view-on-reforesting-the-yorkshire-dales-green-land-nj2lgxg57?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+17+04+2023,UK climate policy
289,https://www.ft.com/content/d8abea1b-f70b-4023-a551-cfc0946e2c8b,Oil & gas
290,https://www.dailymail.co.uk/news/article-11934977/DAILY-MAIL-COMMENT-children-come-last.html,Oil & gas
291,https://www.theguardian.com/commentisfree/2023/apr/02/the-guardian-view-on-carbon-offsetting-an-overhaul-is-overdue?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+03+04+2023,Climate science
292,https://www.dailymail.co.uk/debate/article-11922457/DAILY-MAIL-COMMENT-Olivias-death-watershed-violence.html,UK climate policy
293,https://www.thesun.co.uk/news/21891903/proud-to-secure-life-changing-fund-abuse-survivors/?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+03+04+2023,UK climate policy
294,https://www.thetimes.co.uk/article/the-times-view-on-the-energy-strategy-publications-green-wash-zqgfpvhrb,UK climate policy
295,https://www.ft.com/content/841d03c3-99b7-4688-b975-dc92d10e7cdf,UK climate policy
296,https://www.theguardian.com/commentisfree/2023/mar/30/the-guardian-view-on-rishi-sunaks-energy-plan-playing-with-fire,UK climate policy
297,https://www.dailymail.co.uk/news/article-11917835/DAILY-MAIL-COMMENT-Lack-trans-guidance-failing-schools.html,UK climate policy
298,https://www.thesun.co.uk/news/21879445/illegal-migrants-ex-military-bases/?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+30+03+2023,UK climate policy
299,https://www.telegraph.co.uk/opinion/2023/03/29/uk-energy-policy-must-be-realistic/?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+30+03+2023,UK climate policy
300,https://www.telegraph.co.uk/news/2023/03/28/foolishness-energy-windfall-tax-has-now-proven/,Oil & gas
301,https://www.thesun.co.uk/news/21836832/britain-needs-new-brickies-vital-to-industry/?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+27+03+2023,Energy prices
302,https://www.dailymail.co.uk/debate/article-11897031/DAILY-MAIL-COMMENT-Dont-fall-Labours-criminal-complacency.html?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+24+03+2023,Activism
303,https://www.thesun.co.uk/news/21819268/despite-doom-mongering-economy-looks-on-mend/?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+24+03+2023,Renewables
304,https://www.theguardian.com/commentisfree/2023/mar/22/the-guardian-view-on-europes-green-transition-moving-to-the-slow-lane?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+23+03+2023,International politics
305,https://www.dailymail.co.uk/debate/article-11883585/DAILY-MAIL-COMMENT-chance-drag-Met-gutter.html,Climate science
306,https://www.theguardian.com/commentisfree/2023/mar/20/the-guardian-view-on-the-ipcc-warning-a-last-chance-to-save-the-planet,Climate science
307,https://www.thesun.co.uk/news/21728718/the-sun-says-jeremy-hunt-budget,Nuclear
308,https://www.thesun.co.uk/news/21728718/the-sun-says-jeremy-hunt-budget,Transport
309,https://www.thetimes.co.uk/article/the-times-view-on-the-waste-energy-swimming-pool-hot-tech-587gd2ck0,Renewables
310,https://www.theguardian.com/commentisfree/2023/mar/09/the-guardian-view-on-the-un-ocean-treaty-arriving-just-in-time,International politics
311,https://www.ft.com/content/c763c4f2-1f1a-40c1-9816-f16af4f6f5be?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+09+03+2023,International politics
312,https://www.ft.com/content/4dc4d7b2-ecd5-4c32-9552-be1c94e0545e?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+08+03+2023,US politics
313,https://www.thesun.co.uk/news/21615065/rishi-sunak-strasbourg-brake-small-boats-crisis/,Transport
314,https://www.theguardian.com/commentisfree/2023/mar/06/the-guardian-view-on-the-uks-net-zero-targets-time-to-walk-the-walk,UK climate policy
315,https://www.thetimes.co.uk/article/the-times-view-on-renewable-energy-blow-on-t57xsxgc6?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+06+03+2023,Renewables
316,https://www.theguardian.com/commentisfree/2023/mar/05/the-guardian-view-on-dutch-farmer-protests-a-european-test-case?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-10&utm_campaign=Daily+Briefing+06+03+2023,International politics
317,https://www.thetimes.co.uk/article/if-were-committed-to-ukraine-its-time-to-level-with-the-public-qwk0t9r2r,International politics
318,https://www.thetimes.co.uk/article/the-times-view-on-keir-starmers-plans-for-his-party-soft-labour-gzgswjt0h,UK politics
319,https://www.thesun.co.uk/news/21509242/jeremy-hunt-raising-fuel-duty/,Energy prices
320,https://www.ft.com/content/4e974d8f-80c8-4ab6-a6d8-597e979787ba,Climate finance
321,https://www.mirror.co.uk/news/politics/we-need-government-wants-support-29288720,Steel
322,https://www.telegraph.co.uk/opinion/2023/02/22/net-zero-targets-give-heat-light/,UK climate policy
323,https://www.telegraph.co.uk/opinion/2023/02/19/vladimir-putins-energy-war-has-utterly-failed/,International politics
324,https://www.telegraph.co.uk/opinion/2023/02/13/should-stop-giving-foreign-aid-china/,China
325,https://www.ft.com/content/48dfa39f-b58f-412a-923b-73f85b7090f2,UK climate policy
326,https://www.mirror.co.uk/news/politics/tories-refusal-help-cut-bills-29179111,Oil & gas
327,https://www.ft.com/content/48f174fb-6c44-4ce4-862c-08ae3ea48b22,Oil & gas
328,https://www.thesun.co.uk/news/21323891/ukraine-must-not-fall-give-it-jets-now/,Transport
329,https://www.dailymail.co.uk/news/article-11725209/DAILY-MAIL-COMMENT-Dont-blame-closures-banks-customers.html,UK politics
330,https://www.thesun.co.uk/news/21310482/government-new-department-energy-security/,UK climate policy
331,https://www.mirror.co.uk/news/uk-news/rishi-sunak-siding-oil-gas-29159811,Oil & gas
332,https://www.thetimes.co.uk/article/the-times-view-on-rishi-sunaks-reshuffle-cabinet-makeover-7b6zlt7rb,UK politics
333,https://www.theguardian.com/commentisfree/2023/feb/07/the-guardian-view-on-rishi-sunaks-reshuffle-putting-the-treasury-in-charge,UK politics
334,https://www.telegraph.co.uk/opinion/2023/02/07/big-opportunity-kemi-badenoch/,UK politics
335,https://www.theguardian.com/commentisfree/2023/feb/05/the-observer-view-on-the-shameful-premium-that-the-poorest-pay-for-their-energy,Energy prices
336,https://www.dailymail.co.uk/news/article-11708147/DAILY-MAIL-COMMENT-bold-bid-mend-broken-borders.html,UK politics
337,https://www.thesun.co.uk/news/21257614/doom-mongers-boe-light-end-of-tunnel/,UK politics
338,https://www.thetimes.co.uk/article/the-times-view-on-the-need-for-incentives-to-buy-electric-cars-transport-transition-00nrw7rwn,Transport
339,https://www.theguardian.com/commentisfree/2023/jan/26/the-guardian-view-on-carbon-offsetting-a-model-with-dangerous-flaws,Climate finance
340,https://www.theguardian.com/commentisfree/2023/jan/22/the-observer-view-on-the-free-market-thinking-that-failed-britishvolt,Transport
341,https://www.ft.com/content/a6220fd9-f15b-45e0-add6-3690af0d50d8,International politics
342,https://www.dailymail.co.uk/news/article-11656135/DAILY-MAIL-COMMENT-time-growth-Rishi.html,Oil & gas
343,https://www.telegraph.co.uk/opinion/2023/01/19/collapse-britishvolt-sad-case-levelling/,Transport
344,https://www.dailymail.co.uk/news/article-11642177/DAILY-MAIL-COMMENT-Rishi-Sunak-right-block-flawed-legislation.html,Activism
345,https://www.ft.com/content/30da304d-5a82-439c-b767-3ed6dec6f8c0,Climate finance
346,https://www.thesun.co.uk/news/21053840/pupils-deserve-more-pawns-teacher-pay-dispute/,Transport
347,https://www.thesun.co.uk/news/21039918/government-net-zero-review-fantasy-denial/,UK climate policy
348,https://www.thetimes.co.uk/article/the-times-view-on-energy-prices-remarkable-turnaround,Energy prices
349,https://www.thesun.co.uk/news/21015778/prince-harry-own-mistakes/,UK politics
350,https://www.ft.com/content/b1c2055c-15ec-4f29-9227-1a4bfa21bcea?utm_source=cbnewsletter&utm_medium=email&utm_term=2023-05-09&utm_campaign=Daily+Briefing+12+01+2023,International politics
351,https://www.thesun.co.uk/news/20991247/rishi-sunak-clampdown-eco-protests-disruptive/,Activism
352,https://www.theguardian.com/commentisfree/2023/jan/05/the-guardian-view-on-europes-heatwave-the-door-is-closing-but-there-is-a-way-out,Extreme weather & adaptation
353,https://www.telegraph.co.uk/news/2023/01/01/government-must-pray-winter-remains-mild-start-preparing-next/,UK climate policy
354,https://www.thetimes.co.uk/article/the-times-view-on-government-support-for-businesses-ending-energy-subsidies-3602rm87w,Energy prices
355,https://www.thesun.co.uk/news/20842972/government-independent-pumpwatch-regulator-petrol-price,Transport
356,https://www.theguardian.com/commentisfree/2022/dec/22/the-guardian-view-on-buses-a-subsidy-for-2-fares-is-money-well-spent,Transport
357,https://www.thetimes.co.uk/article/the-times-view-on-the-cop15-deal-saving-nature-s2pr26dqp,International politics
358,https://www.theguardian.com/commentisfree/2022/dec/19/the-guardian-view-on-the-cop15-agreement-nations-must-do-more-for-nature,International politics
359,https://www.telegraph.co.uk/opinion/2022/12/14/britain-prime-position-commercially-exploit-weeks-nuclear-fusion,Nuclear
360,https://www.ft.com/content/b08a1524-b554-43f9-b428-6180cee5aea1,Nuclear
361,https://www.thetimes.co.uk/article/the-times-view-on-a-scientific-milestone-power-gain-pn5f2xvs6,Nuclear
362,https://www.theguardian.com/commentisfree/2022/dec/11/the-observer-view-on-indefensible-decision-to-open-a-deep-coalmine-in-a-climate-crisis,Coal
363,dailymail.co.uk/news/article-11514429/DAILY-MAIL-COMMENT-contemptible-failure-crack-unions.html,Coal
364,https://www.ft.com/content/ce5bb64d-83dc-4aaa-bcf8-6506732b9b4e,US politics
365,https://www.theguardian.com/commentisfree/2022/dec/04/observer-view-humanitarian-calamity-in-making,Extreme weather & adaptation
