id,iati_identifier,climate_label
414,GB-GOV-1-301163-101,No adaptation or mitigation as a principle or significant objective
415,GB-1-205035,No adaptation or mitigation as a principle or significant objective
416,GB-1-201116-102,No adaptation or mitigation as a principle or significant objective
417,GB-GOV-3-PF-TUR-911001,No adaptation or mitigation as a principle or significant objective
418,GB-1-204384-102,No adaptation or mitigation as a principle or significant objective
419,GB-1-200498-106,No adaptation or mitigation as a principle or significant objective
420,GB-1-114433-101,No adaptation or mitigation as a principle or significant objective
421,GB-1-204471-102,No adaptation or mitigation as a principle or significant objective
422,GB-GOV-1-301310,No adaptation or mitigation as a principle or significant objective
423,GB-GOV-3-PPY-CHN-1618,No adaptation or mitigation as a principle or significant objective
424,GB-1-113911-101,No adaptation or mitigation as a principle or significant objective
425,GB-1-204176-102,No adaptation or mitigation as a principle or significant objective
426,GB-1-113525,No adaptation or mitigation as a principle or significant objective
427,GB-1-114065,No adaptation or mitigation as a principle or significant objective
428,GB-1-200120-112,No adaptation or mitigation as a principle or significant objective
429,GB-GOV-1-301541,No adaptation or mitigation as a principle or significant objective
430,GB-1-204812-101,No adaptation or mitigation as a principle or significant objective
431,GB-1-114133-101,No adaptation or mitigation as a principle or significant objective
432,GB-1-104350,No adaptation or mitigation as a principle or significant objective
433,GB-1-203977,No adaptation or mitigation as a principle or significant objective
434,GB-1-202368,No adaptation or mitigation as a principle or significant objective
435,GB-1-203696-101,No adaptation or mitigation as a principle or significant objective
436,GB-1-205030,No adaptation or mitigation as a principle or significant objective
437,GB-1-112225-103,No adaptation or mitigation as a principle or significant objective
438,GB-GOV-3-PAM-COB-000103,No adaptation or mitigation as a principle or significant objective
439,GB-GOV-3-PPF-IND-SKI1603,No adaptation or mitigation as a principle or significant objective
440,GB-1-205069-109,No adaptation or mitigation as a principle or significant objective
441,GB-GOV-1-301316-104,No adaptation or mitigation as a principle or significant objective
442,GB-1-205219,Adaptation or mitigation as a principle or significant objective
443,GB-1-114370-104,Adaptation or mitigation as a principle or significant objective
444,GB-1-111635-165,Adaptation or mitigation as a principle or significant objective
445,GB-1-113238-114,No adaptation or mitigation as a principle or significant objective
446,GB-GOV-3-PF-MEX-924,No adaptation or mitigation as a principle or significant objective
447,GB-GOV-3-FDEA-TR,No adaptation or mitigation as a principle or significant objective
448,GB-1-200157-109,No adaptation or mitigation as a principle or significant objective
449,GB-1-203406-102,No adaptation or mitigation as a principle or significant objective
450,GB-GOV-1-301095-105,No adaptation or mitigation as a principle or significant objective
451,GB-1-114342,No adaptation or mitigation as a principle or significant objective
452,GB-1-203244-111,No adaptation or mitigation as a principle or significant objective
453,GB-GOV-1-300511-101,No adaptation or mitigation as a principle or significant objective
454,GB-1-113336,No adaptation or mitigation as a principle or significant objective
455,GB-1-205164-103,No adaptation or mitigation as a principle or significant objective
456,GB-1-204584-132,No adaptation or mitigation as a principle or significant objective
457,GB-GOV-1-301142,Adaptation or mitigation as a principle or significant objective
458,GB-1-201692,No adaptation or mitigation as a principle or significant objective
459,GB-1-111478-101,No adaptation or mitigation as a principle or significant objective
460,GB-GOV-1-300126,Adaptation or mitigation as a principle or significant objective
461,GB-GOV-1-300420-103,No adaptation or mitigation as a principle or significant objective
462,GB-1-203216-126,No adaptation or mitigation as a principle or significant objective
463,GB-1-201298-101,No adaptation or mitigation as a principle or significant objective
464,GB-1-106849-101,No adaptation or mitigation as a principle or significant objective
465,GB-1-203160,No adaptation or mitigation as a principle or significant objective
466,GB-1-204743-101,No adaptation or mitigation as a principle or significant objective
467,GB-1-201547,No adaptation or mitigation as a principle or significant objective
468,GB-1-202651,No adaptation or mitigation as a principle or significant objective
469,GB-GOV-1-300544-108,No adaptation or mitigation as a principle or significant objective
470,GB-1-114093-101,No adaptation or mitigation as a principle or significant objective
471,GB-1-202479-112,No adaptation or mitigation as a principle or significant objective
472,GB-1-201724-126,Adaptation or mitigation as a principle or significant objective
473,GB-1-203559-155,No adaptation or mitigation as a principle or significant objective
474,GB-GOV-1-301159,No adaptation or mitigation as a principle or significant objective
475,GB-1-105325-106,No adaptation or mitigation as a principle or significant objective
476,GB-1-113635-109,No adaptation or mitigation as a principle or significant objective
477,GB-1-200239-108,No adaptation or mitigation as a principle or significant objective
478,GB-1-202833-107,Adaptation or mitigation as a principle or significant objective
479,GB-1-205065-107,No adaptation or mitigation as a principle or significant objective
480,GB-GOV-1-300363-111,Adaptation or mitigation as a principle or significant objective
481,GB-1-204019,Adaptation or mitigation as a principle or significant objective
482,GB-GOV-1-300708-123,No adaptation or mitigation as a principle or significant objective
483,GB-1-114209-102,No adaptation or mitigation as a principle or significant objective
484,GB-1-103849-103,No adaptation or mitigation as a principle or significant objective
485,GB-1-205110-102,No adaptation or mitigation as a principle or significant objective
486,GB-1-204694-106,No adaptation or mitigation as a principle or significant objective
487,GB-1-104159-102,No adaptation or mitigation as a principle or significant objective
488,GB-1-107760-128,No adaptation or mitigation as a principle or significant objective
489,GB-1-202108-103,Adaptation or mitigation as a principle or significant objective
490,GB-GOV-3-FDEA-NG-FY19/20,No adaptation or mitigation as a principle or significant objective
491,GB-1-202660-111,No adaptation or mitigation as a principle or significant objective
492,GB-1-106178-124,No adaptation or mitigation as a principle or significant objective
493,GB-1-202051,No adaptation or mitigation as a principle or significant objective
494,GB-1-201086-105,No adaptation or mitigation as a principle or significant objective
495,GB-GOV-3-WP1534,No adaptation or mitigation as a principle or significant objective
496,GB-GOV-1-301052-102,No adaptation or mitigation as a principle or significant objective
497,GB-GOV-1-301259,No adaptation or mitigation as a principle or significant objective
498,GB-1-114153-107,No adaptation or mitigation as a principle or significant objective
499,GB-1-200983-101,No adaptation or mitigation as a principle or significant objective
500,GB-GOV-3-MAR-798,No adaptation or mitigation as a principle or significant objective
501,GB-1-202893-106,No adaptation or mitigation as a principle or significant objective
502,GB-1-203506-102,No adaptation or mitigation as a principle or significant objective
503,GB-GOV-3-IP_KH,No adaptation or mitigation as a principle or significant objective
504,GB-1-201609,No adaptation or mitigation as a principle or significant objective
505,GB-GOV-1-300648,No adaptation or mitigation as a principle or significant objective
506,GB-1-107900,No adaptation or mitigation as a principle or significant objective
507,GB-1-200759,No adaptation or mitigation as a principle or significant objective
508,GB-1-202818-102,No adaptation or mitigation as a principle or significant objective
