id,iati_identifier,climate_label
482,44000-P172225,Adaptation or mitigation as a principle or significant objective
483,44000-P151072,No adaptation or mitigation as a principle or significant objective
484,44000-P179466,No adaptation or mitigation as a principle or significant objective
485,44000-P173387,Adaptation or mitigation as a principle or significant objective
486,44000-P073370,No adaptation or mitigation as a principle or significant objective
487,44000-P130891,No adaptation or mitigation as a principle or significant objective
488,44000-P167814,Adaptation or mitigation as a principle or significant objective
489,44000-P125694,No adaptation or mitigation as a principle or significant objective
490,44000-P163730,Adaptation or mitigation as a principle or significant objective
491,44000-P069063,No adaptation or mitigation as a principle or significant objective
492,44000-P110535,No adaptation or mitigation as a principle or significant objective
493,44000-P164824,No adaptation or mitigation as a principle or significant objective
494,44000-P117157,No adaptation or mitigation as a principle or significant objective
495,44000-P146243,No adaptation or mitigation as a principle or significant objective
496,44000-P171742,Adaptation or mitigation as a principle or significant objective
497,44000-P159929,Adaptation or mitigation as a principle or significant objective
498,44000-P166936,No adaptation or mitigation as a principle or significant objective
499,44000-P118308,No adaptation or mitigation as a principle or significant objective
500,44000-P150503,No adaptation or mitigation as a principle or significant objective
501,44000-P086747,No adaptation or mitigation as a principle or significant objective
502,44000-P125866,No adaptation or mitigation as a principle or significant objective
503,44000-P171664,No adaptation or mitigation as a principle or significant objective
504,44000-P157963,No adaptation or mitigation as a principle or significant objective
505,44000-P158418,Adaptation or mitigation as a principle or significant objective
506,44000-P160930,Adaptation or mitigation as a principle or significant objective
507,44000-P167894,Adaptation or mitigation as a principle or significant objective
508,44000-P146328,No adaptation or mitigation as a principle or significant objective
509,44000-P175830,Adaptation or mitigation as a principle or significant objective
510,44000-P119737,No adaptation or mitigation as a principle or significant objective
511,44000-P133446,No adaptation or mitigation as a principle or significant objective
512,44000-P166865,Adaptation or mitigation as a principle or significant objective
513,44000-P160739,No adaptation or mitigation as a principle or significant objective
514,44000-P113540,No adaptation or mitigation as a principle or significant objective
515,44000-P149340,No adaptation or mitigation as a principle or significant objective
516,44000-P152881,No adaptation or mitigation as a principle or significant objective
517,44000-P147147,No adaptation or mitigation as a principle or significant objective
518,44000-P178380,No adaptation or mitigation as a principle or significant objective
519,44000-P161869,Adaptation or mitigation as a principle or significant objective
520,44000-P162022,No adaptation or mitigation as a principle or significant objective
521,44000-P130972,No adaptation or mitigation as a principle or significant objective
522,44000-P123204,Adaptation or mitigation as a principle or significant objective
523,44000-P175640,No adaptation or mitigation as a principle or significant objective
524,44000-P161406,Adaptation or mitigation as a principle or significant objective
525,44000-P252350,No adaptation or mitigation as a principle or significant objective
526,44000-P172548,Adaptation or mitigation as a principle or significant objective
527,44000-P175263,Adaptation or mitigation as a principle or significant objective
528,44000-P151780,No adaptation or mitigation as a principle or significant objective
529,44000-P170480,No adaptation or mitigation as a principle or significant objective
530,44000-P146330,Adaptation or mitigation as a principle or significant objective
